,FileName,EmoClass,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
44000,MSP-PODCAST_1650_0047_0030.wav,X,4.0,4.0,4.2,916,Male,Train
44001,MSP-PODCAST_1650_0047_0031.wav,N,4.5,3.666667,4.666667,916,Male,Train
44002,MSP-PODCAST_1650_0047_0032.wav,S,3.6,3.0,5.2,916,Male,Train
44003,MSP-PODCAST_1650_0047_0033.wav,X,3.2,2.6,4.4,916,Male,Train
44004,MSP-PODCAST_1650_0047_0034.wav,X,5.0,4.8,4.6,916,Male,Train
44005,MSP-PODCAST_1650_0047_0035.wav,A,4.6,1.8,4.8,916,Male,Train
44006,MSP-PODCAST_1650_0047_0037.wav,N,4.4,3.4,5.0,916,Male,Train
44007,MSP-PODCAST_1650_0047_0038.wav,X,5.4,4.4,5.4,916,Male,Train
44008,MSP-PODCAST_1650_0047_0039.wav,N,4.6,4.2,3.6,916,Male,Train
44009,MSP-PODCAST_1650_0047_0040.wav,N,2.2,4.0,2.4,916,Male,Train
44010,MSP-PODCAST_1650_0047_0041.wav,X,4.0,3.6,4.2,916,Male,Train
44011,MSP-PODCAST_1650_0047_0043.wav,X,4.6,3.4,4.6,916,Male,Train
44012,MSP-PODCAST_1650_0047_0044.wav,A,4.4,4.2,5.0,916,Male,Train
44013,MSP-PODCAST_1650_0047_0045.wav,N,4.166667,3.666667,4.833333,916,Male,Train
44014,MSP-PODCAST_1650_0047_0047.wav,X,4.8,4.4,5.6,916,Male,Train
44015,MSP-PODCAST_1650_0047_0048.wav,C,4.6,3.6,4.6,916,Male,Train
44016,MSP-PODCAST_1650_0047_0049.wav,H,4.2,5.4,5.2,916,Male,Train
44017,MSP-PODCAST_1650_0047_0050.wav,N,3.4,4.2,4.4,916,Male,Train
44018,MSP-PODCAST_1650_0047_0051.wav,N,5.4,4.2,4.8,916,Male,Train
44019,MSP-PODCAST_1650_0047_0053.wav,C,4.8,4.6,4.8,916,Male,Train
44020,MSP-PODCAST_1650_0047_0054.wav,N,4.6,3.6,5.2,916,Male,Train
44021,MSP-PODCAST_1650_0047_0055.wav,S,4.2,3.8,4.2,916,Male,Train
44022,MSP-PODCAST_1650_0047_0056.wav,H,4.6,5.0,4.8,916,Male,Train
44023,MSP-PODCAST_1650_0047_0057.wav,N,5.2,4.4,5.2,916,Male,Train
44024,MSP-PODCAST_1650_0047_0058.wav,N,3.6,4.6,4.2,916,Male,Train
44025,MSP-PODCAST_1650_0047_0059.wav,C,4.8,3.8,5.0,916,Male,Train
44026,MSP-PODCAST_1650_0047_0060.wav,N,3.0,4.2,4.0,916,Male,Train
44027,MSP-PODCAST_1650_0047_0062.wav,N,4.6,5.0,4.8,916,Male,Train
44028,MSP-PODCAST_1650_0047_0063.wav,O,4.8,4.2,4.6,916,Male,Train
44029,MSP-PODCAST_1650_0047_0065.wav,N,4.4,3.8,4.4,916,Male,Train
44030,MSP-PODCAST_1650_0047_0066.wav,N,5.0,4.2,4.6,916,Male,Train
44031,MSP-PODCAST_1650_0047_0067.wav,X,5.0,4.6,5.4,916,Male,Train
44032,MSP-PODCAST_1650_0047_0068.wav,N,4.8,4.2,5.2,916,Male,Train
44033,MSP-PODCAST_1650_0047_0069.wav,D,5.583333,2.25,5.25,916,Male,Train
44034,MSP-PODCAST_1650_0047_0070.wav,N,3.4,3.6,4.2,916,Male,Train
44035,MSP-PODCAST_1650_0047_0071.wav,X,4.2,4.2,4.2,916,Male,Train
44036,MSP-PODCAST_1650_0047_0073.wav,N,2.6,3.2,3.0,916,Male,Train
44037,MSP-PODCAST_1650_0047_0074.wav,N,4.2,4.2,4.2,916,Male,Train
44038,MSP-PODCAST_1650_0047_0075.wav,N,4.0,3.6,5.4,916,Male,Train
44039,MSP-PODCAST_1650_0047_0076.wav,N,3.6,3.8,3.8,916,Male,Train
44040,MSP-PODCAST_1650_0047_0077.wav,X,3.8,4.8,4.2,916,Male,Train
44041,MSP-PODCAST_1650_0047_0078.wav,U,4.8,3.6,4.0,916,Male,Train
44042,MSP-PODCAST_1650_0047_0079.wav,N,3.6,4.2,4.4,916,Male,Train
44043,MSP-PODCAST_1650_0047_0081.wav,F,4.8,4.4,4.6,916,Male,Train
44044,MSP-PODCAST_1650_0047_0082.wav,N,3.8,4.4,4.2,916,Male,Train
44045,MSP-PODCAST_1650_0047_0083.wav,N,2.8,4.0,3.6,916,Male,Train
44049,MSP-PODCAST_1650_0050_0007.wav,N,2.8,4.4,3.8,912,Male,Train
44051,MSP-PODCAST_1650_0050_0009.wav,H,4.2,5.2,3.6,912,Male,Train
44054,MSP-PODCAST_1651_0021.wav,A,6.2,2.6,5.8,882,Male,Train
44055,MSP-PODCAST_1651_0022.wav,H,5.6,4.6,5.2,882,Male,Train
44056,MSP-PODCAST_1651_0023.wav,N,5.2,5.0,5.8,882,Male,Train
44057,MSP-PODCAST_1651_0024_0001.wav,N,5.8,4.4,5.6,882,Male,Train
44058,MSP-PODCAST_1651_0024_0003.wav,H,5.0,3.8,5.4,882,Male,Train
44063,MSP-PODCAST_1651_0034_0001.wav,H,3.4,5.2,4.6,916,Male,Train
44064,MSP-PODCAST_1651_0034_0002.wav,X,3.8,2.4,4.6,916,Male,Train
44065,MSP-PODCAST_1651_0034_0003.wav,N,4.333333,5.0,4.833333,916,Male,Train
44066,MSP-PODCAST_1651_0034_0004.wav,A,5.4,4.0,5.8,916,Male,Train
44067,MSP-PODCAST_1651_0036.wav,F,5.2,5.0,5.2,916,Male,Train
44068,MSP-PODCAST_1651_0050_0002.wav,N,3.6,3.4,4.8,924,Female,Train
44069,MSP-PODCAST_1651_0050_0003.wav,X,4.0,4.4,4.4,924,Female,Train
44070,MSP-PODCAST_1651_0050_0004.wav,U,4.4,4.8,4.8,924,Female,Train
44071,MSP-PODCAST_1651_0050_0005.wav,N,5.4,4.4,5.6,924,Female,Train
44072,MSP-PODCAST_1651_0050_0006.wav,H,5.583333,5.583333,5.666667,924,Female,Train
44073,MSP-PODCAST_1651_0050_0007.wav,X,5.4,3.8,5.6,924,Female,Train
44074,MSP-PODCAST_1651_0050_0009.wav,N,3.6,4.8,3.6,924,Female,Train
44075,MSP-PODCAST_1651_0050_0010.wav,N,6.0,5.6,5.8,924,Female,Train
44076,MSP-PODCAST_1651_0050_0011.wav,S,3.6,3.4,5.2,924,Female,Train
44077,MSP-PODCAST_1651_0050_0014.wav,H,5.6,3.6,5.4,924,Female,Train
44078,MSP-PODCAST_1651_0050_0015.wav,C,5.4,4.8,5.0,924,Female,Train
44079,MSP-PODCAST_1651_0050_0016.wav,N,4.6,3.8,4.8,924,Female,Train
44080,MSP-PODCAST_1651_0050_0017.wav,N,5.4,5.0,5.2,924,Female,Train
44081,MSP-PODCAST_1651_0056_0002.wav,X,4.0,3.0,4.4,924,Female,Train
44082,MSP-PODCAST_1651_0056_0003.wav,X,4.2,4.4,4.4,924,Female,Train
44083,MSP-PODCAST_1651_0056_0004.wav,N,5.0,4.5,5.166667,924,Female,Train
44084,MSP-PODCAST_1651_0056_0005.wav,N,3.8,3.4,3.8,924,Female,Train
44085,MSP-PODCAST_1651_0056_0007.wav,N,4.6,3.2,5.6,924,Female,Train
44086,MSP-PODCAST_1651_0056_0008.wav,N,3.0,4.2,3.0,924,Female,Train
44087,MSP-PODCAST_1651_0056_0009.wav,X,3.4,3.6,4.2,924,Female,Train
44088,MSP-PODCAST_1651_0056_0010.wav,S,3.6,3.4,4.0,924,Female,Train
44089,MSP-PODCAST_1651_0056_0012.wav,A,6.0,3.2,5.8,924,Female,Train
44090,MSP-PODCAST_1651_0060_0001.wav,U,4.8,4.4,5.6,924,Female,Train
44091,MSP-PODCAST_1651_0060_0003.wav,X,2.8,3.2,4.4,924,Female,Train
44092,MSP-PODCAST_1651_0060_0004.wav,U,5.8,4.6,6.0,924,Female,Train
44093,MSP-PODCAST_1651_0060_0006.wav,U,3.6,5.2,4.8,924,Female,Train
44094,MSP-PODCAST_1651_0060_0007.wav,X,4.2,4.6,5.0,924,Female,Train
44095,MSP-PODCAST_1651_0060_0008.wav,X,2.2,4.0,3.6,924,Female,Train
44096,MSP-PODCAST_1651_0060_0009.wav,X,3.2,3.6,3.6,924,Female,Train
44097,MSP-PODCAST_1651_0060_0010.wav,C,4.6,4.4,4.0,924,Female,Train
44098,MSP-PODCAST_1651_0060_0011.wav,X,4.4,5.0,5.0,924,Female,Train
44099,MSP-PODCAST_1651_0060_0012.wav,X,4.8,4.0,5.0,924,Female,Train
44100,MSP-PODCAST_1651_0060_0013.wav,N,3.2,3.8,4.2,924,Female,Train
44101,MSP-PODCAST_1651_0060_0014.wav,S,3.333333,3.166667,3.75,924,Female,Train
44102,MSP-PODCAST_1651_0060_0015.wav,U,4.6,3.6,4.6,924,Female,Train
44103,MSP-PODCAST_1651_0060_0017.wav,H,5.4,4.4,5.2,924,Female,Train
44104,MSP-PODCAST_1651_0060_0018.wav,D,4.0,2.0,5.0,924,Female,Train
44105,MSP-PODCAST_1651_0060_0020.wav,X,3.6,4.0,4.0,924,Female,Train
44106,MSP-PODCAST_1651_0060_0021.wav,H,5.25,5.25,5.5,924,Female,Train
44107,MSP-PODCAST_1651_0060_0022.wav,S,2.6,3.0,3.2,924,Female,Train
44108,MSP-PODCAST_1651_0060_0023.wav,N,3.8,3.4,4.4,924,Female,Train
44109,MSP-PODCAST_1651_0060_0024.wav,C,3.4,3.6,5.0,924,Female,Train
44110,MSP-PODCAST_1651_0060_0025.wav,H,4.4,5.4,4.4,924,Female,Train
44111,MSP-PODCAST_1651_0060_0026.wav,U,4.333333,4.0,4.5,924,Female,Train
44112,MSP-PODCAST_1651_0060_0028.wav,S,3.2,3.2,3.8,924,Female,Train
44113,MSP-PODCAST_1651_0060_0029.wav,S,3.6,3.6,3.4,924,Female,Train
44114,MSP-PODCAST_1651_0060_0030.wav,N,4.6,3.6,5.0,924,Female,Train
44115,MSP-PODCAST_1651_0060_0032.wav,X,5.0,4.2,4.8,924,Female,Train
44116,MSP-PODCAST_1651_0060_0033.wav,F,5.6,3.2,5.2,924,Female,Train
44117,MSP-PODCAST_1651_0060_0035.wav,N,5.4,5.0,5.4,924,Female,Train
44118,MSP-PODCAST_1651_0060_0037.wav,C,4.6,3.2,5.4,924,Female,Train
44119,MSP-PODCAST_1651_0060_0038.wav,X,4.416667,4.5,4.916667,924,Female,Train
44120,MSP-PODCAST_1651_0060_0039.wav,N,3.8,4.2,4.0,924,Female,Train
44121,MSP-PODCAST_1651_0060_0040.wav,H,3.8,4.2,4.2,924,Female,Train
44122,MSP-PODCAST_1651_0060_0043.wav,N,1.8,3.2,2.6,924,Female,Train
44123,MSP-PODCAST_1651_0060_0044.wav,X,3.4,4.6,4.0,924,Female,Train
44124,MSP-PODCAST_1651_0060_0045.wav,N,4.4,3.4,4.4,924,Female,Train
44125,MSP-PODCAST_1651_0060_0046.wav,S,4.0,3.4,4.6,924,Female,Train
44126,MSP-PODCAST_1651_0060_0048.wav,X,5.6,4.4,5.2,924,Female,Train
44127,MSP-PODCAST_1651_0060_0050.wav,S,2.4,3.0,3.0,924,Female,Train
44128,MSP-PODCAST_1651_0060_0051.wav,N,3.0,4.2,3.8,924,Female,Train
44129,MSP-PODCAST_1651_0060_0052.wav,U,4.0,3.6,4.4,924,Female,Train
44130,MSP-PODCAST_1651_0060_0053.wav,H,4.0,3.8,4.2,924,Female,Train
44131,MSP-PODCAST_1651_0060_0054.wav,N,2.6,3.6,3.2,924,Female,Train
44132,MSP-PODCAST_1651_0060_0055.wav,H,4.8,4.6,4.8,924,Female,Train
44133,MSP-PODCAST_1651_0060_0056.wav,H,4.8,4.4,4.4,924,Female,Train
44134,MSP-PODCAST_1651_0060_0058.wav,F,3.0,2.4,3.2,924,Female,Train
44135,MSP-PODCAST_1651_0060_0060.wav,X,3.4,5.4,4.6,924,Female,Train
44136,MSP-PODCAST_1651_0060_0061.wav,H,3.2,5.4,4.4,924,Female,Train
44137,MSP-PODCAST_1651_0060_0062.wav,S,3.166667,3.5,3.25,924,Female,Train
44138,MSP-PODCAST_1651_0060_0063.wav,N,4.2,3.4,3.4,924,Female,Train
44139,MSP-PODCAST_1651_0060_0064.wav,U,5.2,4.0,4.4,924,Female,Train
44140,MSP-PODCAST_1651_0060_0065.wav,O,4.2,3.6,4.0,924,Female,Train
44141,MSP-PODCAST_1651_0060_0066.wav,N,4.2,4.2,4.2,924,Female,Train
44142,MSP-PODCAST_1651_0060_0067.wav,S,4.4,2.6,3.6,924,Female,Train
44143,MSP-PODCAST_1651_0060_0068.wav,A,5.75,2.916667,5.583333,924,Female,Train
44144,MSP-PODCAST_1651_0060_0069.wav,A,5.166667,3.666667,4.916667,924,Female,Train
44145,MSP-PODCAST_1651_0060_0070.wav,C,4.769231,3.615385,4.846154,924,Female,Train
44146,MSP-PODCAST_1651_0060_0071.wav,N,6.0,3.6,5.2,924,Female,Train
44147,MSP-PODCAST_1651_0060_0072.wav,S,2.833333,2.916667,3.0,924,Female,Train
44148,MSP-PODCAST_1651_0060_0073.wav,X,5.6,4.4,5.6,924,Female,Train
44149,MSP-PODCAST_1651_0060_0074.wav,C,5.0,3.8,4.6,924,Female,Train
44150,MSP-PODCAST_1651_0060_0075.wav,C,4.4,3.6,4.6,924,Female,Train
44151,MSP-PODCAST_1651_0060_0076.wav,C,6.0,3.2,6.0,924,Female,Train
44152,MSP-PODCAST_1651_0060_0077.wav,N,3.6,3.4,4.6,924,Female,Train
44153,MSP-PODCAST_1651_0060_0078.wav,H,4.8,4.2,4.8,924,Female,Train
44154,MSP-PODCAST_1651_0060_0081.wav,H,5.2,3.6,5.0,924,Female,Train
44155,MSP-PODCAST_1651_0060_0082.wav,U,4.6,3.8,4.8,924,Female,Train
44156,MSP-PODCAST_1651_0060_0083.wav,U,5.0,4.0,4.4,924,Female,Train
44157,MSP-PODCAST_1651_0060_0085.wav,X,4.8,3.8,4.8,924,Female,Train
44158,MSP-PODCAST_1651_0060_0087.wav,A,5.4,3.0,5.4,924,Female,Train
44159,MSP-PODCAST_1651_0060_0088.wav,H,5.578947,4.789474,5.315789,924,Female,Train
44160,MSP-PODCAST_1651_0060_0089.wav,X,5.166667,4.166667,5.083333,924,Female,Train
44161,MSP-PODCAST_1651_0060_0090.wav,H,5.083333,3.083333,4.833333,924,Female,Train
44162,MSP-PODCAST_1651_0060_0091.wav,X,5.833333,2.916667,5.833333,924,Female,Train
44163,MSP-PODCAST_1651_0060_0092.wav,C,5.0,3.4,4.8,924,Female,Train
44164,MSP-PODCAST_1651_0062_0001.wav,X,4.6,4.8,4.6,924,Female,Train
44165,MSP-PODCAST_1651_0062_0002.wav,N,4.4,4.8,4.8,924,Female,Train
44166,MSP-PODCAST_1651_0062_0003.wav,A,5.4,2.6,5.2,924,Female,Train
44167,MSP-PODCAST_1651_0062_0004.wav,X,4.846154,2.692308,4.923077,924,Female,Train
44168,MSP-PODCAST_1651_0062_0005.wav,X,3.4,4.2,3.8,924,Female,Train
44169,MSP-PODCAST_1651_0062_0006.wav,X,3.6,4.2,4.2,924,Female,Train
44170,MSP-PODCAST_1651_0062_0007.wav,N,3.2,3.0,5.2,924,Female,Train
44171,MSP-PODCAST_1651_0062_0008.wav,F,5.0,3.2,5.0,924,Female,Train
44172,MSP-PODCAST_1651_0062_0009.wav,F,5.0,3.6,4.8,924,Female,Train
44173,MSP-PODCAST_1651_0062_0010.wav,N,5.0,5.0,4.8,924,Female,Train
44174,MSP-PODCAST_1651_0062_0012.wav,N,5.2,3.8,5.0,924,Female,Train
44175,MSP-PODCAST_1651_0062_0014.wav,H,4.8,5.4,5.0,924,Female,Train
44176,MSP-PODCAST_1651_0062_0016.wav,X,2.6,3.8,3.8,924,Female,Train
44180,MSP-PODCAST_1651_0071_0001.wav,S,4.4,2.8,5.0,914,Male,Train
44181,MSP-PODCAST_1651_0071_0002.wav,N,3.6,5.0,4.2,914,Male,Train
44182,MSP-PODCAST_1651_0074.wav,H,5.25,4.75,5.0,914,Male,Train
44191,MSP-PODCAST_1651_0099.wav,N,2.8,4.8,2.6,927,Female,Train
44192,MSP-PODCAST_1651_0103.wav,H,4.2,4.0,4.0,927,Female,Train
44193,MSP-PODCAST_1651_0114.wav,X,4.6,4.8,3.6,927,Female,Train
44194,MSP-PODCAST_1651_0115_0004.wav,N,4.8,4.4,4.8,927,Female,Train
44195,MSP-PODCAST_1651_0115_0006.wav,X,4.2,3.2,3.8,927,Female,Train
44196,MSP-PODCAST_1651_0115_0007.wav,N,3.4,4.0,3.6,927,Female,Train
44197,MSP-PODCAST_1651_0115_0008.wav,X,3.6,3.2,3.4,927,Female,Train
44198,MSP-PODCAST_1651_0115_0011.wav,N,4.0,4.4,3.8,927,Female,Train
44199,MSP-PODCAST_1651_0115_0012.wav,N,3.6,4.8,3.8,927,Female,Train
44218,MSP-PODCAST_1652_0006_0002.wav,D,3.8,2.0,4.8,934,Male,Train
44219,MSP-PODCAST_1652_0006_0003.wav,X,4.4,5.0,3.8,934,Male,Train
44220,MSP-PODCAST_1652_0006_0004.wav,X,4.2,5.0,5.6,934,Male,Train
44221,MSP-PODCAST_1652_0006_0006.wav,N,4.2,4.0,5.0,934,Male,Train
44222,MSP-PODCAST_1652_0006_0007.wav,H,4.6,3.6,4.0,934,Male,Train
44223,MSP-PODCAST_1652_0006_0008.wav,U,5.2,4.6,4.6,934,Male,Train
44224,MSP-PODCAST_1652_0008_0002.wav,H,4.8,4.2,4.2,934,Male,Train
44225,MSP-PODCAST_1652_0010_0001.wav,U,3.8,4.0,5.2,934,Male,Train
44226,MSP-PODCAST_1652_0010_0002.wav,X,4.916667,4.916667,4.916667,934,Male,Train
44227,MSP-PODCAST_1652_0010_0003.wav,U,5.4,4.6,5.0,934,Male,Train
44228,MSP-PODCAST_1652_0010_0004.wav,X,5.0,4.4,4.8,934,Male,Train
44229,MSP-PODCAST_1652_0010_0005.wav,X,4.0,5.0,4.8,934,Male,Train
44230,MSP-PODCAST_1652_0010_0007.wav,X,4.4,4.0,4.8,934,Male,Train
44231,MSP-PODCAST_1652_0010_0008.wav,N,5.2,4.6,5.0,934,Male,Train
44232,MSP-PODCAST_1652_0016_0001.wav,U,4.8,4.2,5.0,934,Male,Train
44233,MSP-PODCAST_1652_0016_0002.wav,N,4.6,4.0,5.0,934,Male,Train
44234,MSP-PODCAST_1652_0016_0003.wav,C,3.4,4.0,3.8,934,Male,Train
44235,MSP-PODCAST_1652_0016_0004.wav,N,5.0,4.2,5.4,934,Male,Train
44236,MSP-PODCAST_1652_0016_0005.wav,H,5.25,5.5,5.0,934,Male,Train
44237,MSP-PODCAST_1652_0016_0008.wav,C,5.6,4.0,6.2,934,Male,Train
44238,MSP-PODCAST_1652_0016_0009.wav,N,4.4,4.4,5.0,934,Male,Train
44239,MSP-PODCAST_1652_0016_0010.wav,N,4.4,5.0,4.2,934,Male,Train
44240,MSP-PODCAST_1652_0016_0011.wav,H,5.166667,4.75,5.083333,934,Male,Train
44241,MSP-PODCAST_1652_0016_0012.wav,S,3.4,2.4,3.2,934,Male,Train
44242,MSP-PODCAST_1652_0016_0014.wav,S,3.2,2.6,5.2,934,Male,Train
44243,MSP-PODCAST_1652_0016_0015.wav,N,3.8,3.8,3.8,934,Male,Train
44244,MSP-PODCAST_1652_0016_0016.wav,X,3.6,3.8,5.2,934,Male,Train
44245,MSP-PODCAST_1652_0016_0017.wav,X,5.2,5.2,5.2,934,Male,Train
44246,MSP-PODCAST_1652_0016_0019.wav,X,4.6,3.8,4.4,934,Male,Train
44247,MSP-PODCAST_1652_0016_0020.wav,X,5.6,4.6,5.2,934,Male,Train
44248,MSP-PODCAST_1652_0016_0021.wav,N,4.6,4.8,4.2,934,Male,Train
44249,MSP-PODCAST_1652_0016_0023.wav,U,4.6,4.0,4.6,934,Male,Train
44250,MSP-PODCAST_1652_0016_0024.wav,N,2.8,3.0,4.6,934,Male,Train
44251,MSP-PODCAST_1652_0016_0025.wav,H,5.166667,5.166667,5.25,934,Male,Train
44252,MSP-PODCAST_1652_0016_0026.wav,N,5.0,4.25,4.833333,934,Male,Train
44253,MSP-PODCAST_1652_0019_0002.wav,N,5.0,4.2,5.0,934,Male,Train
44254,MSP-PODCAST_1652_0019_0003.wav,C,4.0,4.0,4.8,934,Male,Train
44255,MSP-PODCAST_1652_0019_0004.wav,C,5.0,4.6,5.4,934,Male,Train
44256,MSP-PODCAST_1652_0019_0005.wav,N,5.0,4.8,4.4,934,Male,Train
44257,MSP-PODCAST_1652_0019_0007.wav,X,5.166667,3.583333,4.916667,934,Male,Train
44258,MSP-PODCAST_1652_0019_0008.wav,N,4.6,3.8,4.8,934,Male,Train
44259,MSP-PODCAST_1652_0019_0009.wav,X,4.6,4.0,5.0,934,Male,Train
44260,MSP-PODCAST_1652_0019_0010.wav,S,4.166667,3.5,4.333333,934,Male,Train
44261,MSP-PODCAST_1652_0022_0001.wav,N,4.0,4.4,4.2,934,Male,Train
44262,MSP-PODCAST_1652_0022_0002.wav,N,3.8,4.0,4.2,934,Male,Train
44263,MSP-PODCAST_1652_0022_0003.wav,N,3.0,4.8,4.4,934,Male,Train
44264,MSP-PODCAST_1652_0022_0004.wav,N,4.0,4.4,4.4,934,Male,Train
44265,MSP-PODCAST_1652_0022_0005.wav,X,3.454545,2.454545,4.0,934,Male,Train
44266,MSP-PODCAST_1652_0022_0006.wav,X,3.8,3.4,3.0,934,Male,Train
44267,MSP-PODCAST_1652_0022_0007.wav,S,4.0,2.8,4.0,934,Male,Train
44268,MSP-PODCAST_1652_0022_0008.wav,H,5.4,3.8,4.8,934,Male,Train
44269,MSP-PODCAST_1652_0022_0009.wav,C,3.8,4.2,5.2,934,Male,Train
44270,MSP-PODCAST_1652_0022_0010.wav,X,4.4,3.2,4.6,934,Male,Train
44271,MSP-PODCAST_1652_0022_0011.wav,H,5.0,4.2,5.2,934,Male,Train
44272,MSP-PODCAST_1652_0022_0012.wav,N,5.0,4.4,5.2,934,Male,Train
44273,MSP-PODCAST_1652_0022_0015.wav,N,3.8,3.2,4.4,934,Male,Train
44274,MSP-PODCAST_1652_0022_0017.wav,X,3.2,4.6,4.0,934,Male,Train
44275,MSP-PODCAST_1652_0022_0018.wav,N,4.8,5.0,5.0,934,Male,Train
44276,MSP-PODCAST_1652_0022_0020.wav,N,4.6,5.2,5.0,934,Male,Train
44277,MSP-PODCAST_1652_0022_0021.wav,X,4.8,3.4,5.2,934,Male,Train
44278,MSP-PODCAST_1652_0022_0022.wav,S,3.8,2.4,5.0,934,Male,Train
44279,MSP-PODCAST_1652_0022_0023.wav,N,4.8,4.2,4.6,934,Male,Train
44280,MSP-PODCAST_1652_0022_0024.wav,N,3.0,4.2,4.4,934,Male,Train
44281,MSP-PODCAST_1652_0022_0027.wav,N,3.6,4.6,4.2,934,Male,Train
44282,MSP-PODCAST_1652_0022_0028.wav,N,3.4,4.4,4.4,Unknown,Unknown,Train
44287,MSP-PODCAST_1652_0039.wav,H,5.75,5.666667,5.5,935,Male,Train
44288,MSP-PODCAST_1652_0048.wav,H,5.5,5.0,5.833333,935,Male,Train
44289,MSP-PODCAST_1652_0051.wav,H,5.2,5.6,5.8,935,Male,Train
44290,MSP-PODCAST_1652_0054.wav,H,5.0,5.6,5.6,935,Male,Train
44291,MSP-PODCAST_1652_0059_0001.wav,C,5.2,4.0,5.0,935,Male,Train
44292,MSP-PODCAST_1652_0059_0003.wav,X,5.833333,5.0,5.416667,935,Male,Train
44293,MSP-PODCAST_1652_0059_0004.wav,N,5.166667,3.833333,4.833333,935,Male,Train
44294,MSP-PODCAST_1652_0059_0005.wav,N,3.6,4.0,3.8,935,Male,Train
44295,MSP-PODCAST_1652_0059_0006.wav,N,3.2,3.8,4.0,935,Male,Train
44296,MSP-PODCAST_1652_0059_0007.wav,X,4.4,4.0,4.4,935,Male,Train
44297,MSP-PODCAST_1652_0062.wav,A,6.8,2.6,6.8,935,Male,Train
44298,MSP-PODCAST_1652_0064.wav,X,4.6,4.8,5.4,935,Male,Train
44299,MSP-PODCAST_1652_0065.wav,H,5.916667,5.916667,5.916667,935,Male,Train
44300,MSP-PODCAST_1652_0067.wav,H,6.0,5.083333,5.75,935,Male,Train
44301,MSP-PODCAST_1652_0073.wav,N,4.4,4.6,4.4,935,Male,Train
44302,MSP-PODCAST_1652_0086.wav,N,4.4,4.4,3.8,935,Male,Train
44303,MSP-PODCAST_1652_0089.wav,N,4.0,3.8,4.0,924,Female,Train
44304,MSP-PODCAST_1652_0090.wav,U,5.416667,4.916667,5.5,924,Female,Train
44305,MSP-PODCAST_1652_0091_0002.wav,N,3.4,3.4,4.4,Unknown,Unknown,Train
44306,MSP-PODCAST_1652_0091_0003.wav,S,3.0,3.6,3.8,Unknown,Unknown,Train
44307,MSP-PODCAST_1652_0091_0005.wav,N,5.0,4.0,4.0,Unknown,Unknown,Train
44308,MSP-PODCAST_1652_0091_0007.wav,N,3.6,4.4,4.4,Unknown,Unknown,Train
44309,MSP-PODCAST_1652_0106.wav,X,5.210526,3.736842,5.105263,924,Female,Train
44310,MSP-PODCAST_1652_0110.wav,H,5.2,4.0,5.0,924,Female,Train
44311,MSP-PODCAST_1652_0111.wav,S,4.2,2.4,4.8,924,Female,Train
44312,MSP-PODCAST_1652_0113.wav,N,4.4,3.8,5.8,924,Female,Train
44313,MSP-PODCAST_1652_0114.wav,H,5.4,4.4,5.0,924,Female,Train
44314,MSP-PODCAST_1652_0115.wav,X,4.2,4.8,4.2,924,Female,Train
44315,MSP-PODCAST_1652_0116.wav,X,5.0,4.8,4.6,924,Female,Train
44316,MSP-PODCAST_1652_0117_0001.wav,X,3.8,2.6,5.4,924,Female,Train
44317,MSP-PODCAST_1652_0118.wav,H,5.538462,5.0,5.538462,924,Female,Train
44318,MSP-PODCAST_1652_0120_0001.wav,N,5.6,4.4,5.8,924,Female,Train
44319,MSP-PODCAST_1652_0120_0002.wav,X,5.6,4.2,5.4,924,Female,Train
44320,MSP-PODCAST_1652_0120_0003.wav,D,5.2,4.0,5.4,924,Female,Train
44321,MSP-PODCAST_1652_0120_0004.wav,U,5.2,3.8,5.6,924,Female,Train
44322,MSP-PODCAST_1652_0120_0005.wav,X,5.2,3.4,4.8,924,Female,Train
44323,MSP-PODCAST_1652_0120_0006.wav,H,5.916667,5.583333,5.666667,924,Female,Train
44324,MSP-PODCAST_1652_0120_0007.wav,C,4.4,3.6,4.6,924,Female,Train
44325,MSP-PODCAST_1652_0122.wav,H,5.666667,5.166667,5.0,924,Female,Train
44326,MSP-PODCAST_1652_0126.wav,H,5.4,4.8,5.0,924,Female,Train
44327,MSP-PODCAST_1652_0128.wav,H,5.307692,5.384615,5.307692,924,Female,Train
44328,MSP-PODCAST_1652_0133_0001.wav,N,5.5,4.333333,5.5,924,Female,Train
44329,MSP-PODCAST_1652_0133_0002.wav,N,5.2,4.2,5.2,924,Female,Train
44330,MSP-PODCAST_1652_0133_0003.wav,H,5.0,4.0,5.5,924,Female,Train
44331,MSP-PODCAST_1652_0133_0004.wav,C,5.6,4.8,5.2,924,Female,Train
44332,MSP-PODCAST_1652_0136_0001.wav,N,3.666667,3.5,4.5,924,Female,Train
44333,MSP-PODCAST_1652_0136_0003.wav,X,4.4,4.4,3.8,924,Female,Train
44334,MSP-PODCAST_1652_0137_0001.wav,X,5.0,3.0,5.0,924,Female,Train
44335,MSP-PODCAST_1652_0137_0002.wav,X,4.6,3.8,4.6,924,Female,Train
44336,MSP-PODCAST_1652_0137_0003.wav,X,4.6,4.6,4.6,924,Female,Train
44337,MSP-PODCAST_1652_0140.wav,N,4.4,4.0,4.8,924,Female,Train
44338,MSP-PODCAST_1652_0144.wav,X,4.2,3.8,3.6,924,Female,Train
