FileName                      ,EmoClass
MSP-PODCAST_1536_0138_0006.wav,surprise
MSP-PODCAST_1536_0144.wav     ,joy
MSP-PODCAST_1536_0149.wav     ,surprise
MSP-PODCAST_1536_0151_0002.wav,surprise
MSP-PODCAST_1536_0151_0003.wav,sadness
MSP-PODCAST_1536_0151_0004.wav,disgust
MSP-PODCAST_1536_0156_0001.wav,joy
MSP-PODCAST_1536_0179_0002.wav,neutral
MSP-PODCAST_1536_0195.wav     ,surprise
MSP-PODCAST_1536_0202.wav     ,joy
MSP-PODCAST_1536_0212.wav     ,surprise
MSP-PODCAST_1536_0223.wav     ,joy
MSP-PODCAST_1536_0224.wav     ,joy
MSP-PODCAST_1536_0228.wav     ,joy
MSP-PODCAST_1536_0229_0003.wav,neutral
MSP-PODCAST_1536_0233_0002.wav,sadness
MSP-PODCAST_1536_0233_0004.wav,joy
MSP-PODCAST_1536_0233_0005.wav,joy
MSP-PODCAST_1536_0234.wav     ,joy
MSP-PODCAST_1536_0256.wav     ,neutral
MSP-PODCAST_1536_0259.wav     ,surprise
MSP-PODCAST_1536_0261_0001.wav,surprise
MSP-PODCAST_1536_0261_0003.wav,neutral
MSP-PODCAST_1536_0261_0006.wav,surprise
MSP-PODCAST_1536_0268.wav     ,joy
MSP-PODCAST_1536_0272_0003.wav,surprise
MSP-PODCAST_1536_0272_0010.wav,neutral
MSP-PODCAST_1536_0272_0014.wav,joy
MSP-PODCAST_1536_0275.wav     ,neutral
MSP-PODCAST_1537_0015_0005.wav,neutral
MSP-PODCAST_1537_0022_0002.wav,surprise
MSP-PODCAST_1537_0022_0004.wav,neutral
MSP-PODCAST_1537_0026.wav     ,neutral
MSP-PODCAST_1537_0051_0022.wav,sadness
MSP-PODCAST_1537_0064_0002.wav,neutral
MSP-PODCAST_1537_0064_0005.wav,neutral
MSP-PODCAST_1537_0064_0007.wav,neutral
MSP-PODCAST_1537_0064_0008.wav,neutral
MSP-PODCAST_1537_0064_0012.wav,surprise
MSP-PODCAST_1537_0064_0013.wav,surprise
MSP-PODCAST_1537_0064_0014.wav,neutral
MSP-PODCAST_1537_0064_0015.wav,surprise
MSP-PODCAST_1537_0064_0017.wav,neutral
MSP-PODCAST_1537_0107_0001.wav,surprise
MSP-PODCAST_1537_0107_0003.wav,disgust
MSP-PODCAST_1537_0107_0004.wav,sadness
MSP-PODCAST_1538_0003.wav     ,joy
MSP-PODCAST_1538_0022.wav     ,joy
MSP-PODCAST_1540_0010.wav     ,neutral
MSP-PODCAST_1540_0012_0002.wav,surprise
MSP-PODCAST_1540_0018_0002.wav,sadness
MSP-PODCAST_1540_0018_0003.wav,sadness
MSP-PODCAST_1540_0018_0004.wav,neutral
MSP-PODCAST_1540_0018_0006.wav,surprise
MSP-PODCAST_1540_0018_0008.wav,neutral
MSP-PODCAST_1540_0018_0009.wav,neutral
MSP-PODCAST_1540_0018_0011.wav,neutral
MSP-PODCAST_1540_0025_0001.wav,neutral
MSP-PODCAST_1540_0025_0002.wav,neutral
MSP-PODCAST_1540_0025_0003.wav,sadness
MSP-PODCAST_1540_0025_0004.wav,neutral
MSP-PODCAST_1540_0025_0006.wav,neutral
MSP-PODCAST_1540_0033.wav     ,joy
MSP-PODCAST_1541_0034_0001.wav,surprise
MSP-PODCAST_1541_0034_0003.wav,neutral
MSP-PODCAST_1541_0063.wav     ,joy
MSP-PODCAST_1542_0001_0002.wav,neutral
MSP-PODCAST_1542_0001_0004.wav,neutral
MSP-PODCAST_1542_0001_0006.wav,neutral
MSP-PODCAST_1542_0001_0008.wav,surprise
MSP-PODCAST_1542_0003_0001.wav,neutral
MSP-PODCAST_1542_0003_0002.wav,neutral
MSP-PODCAST_1542_0003_0003.wav,neutral
MSP-PODCAST_1542_0003_0004.wav,sadness
MSP-PODCAST_1542_0003_0006.wav,joy
MSP-PODCAST_1542_0003_0007.wav,surprise
MSP-PODCAST_1542_0003_0008.wav,neutral
MSP-PODCAST_1542_0003_0009.wav,neutral
MSP-PODCAST_1542_0003_0010.wav,neutral
MSP-PODCAST_1542_0003_0011.wav,surprise
MSP-PODCAST_1542_0003_0012.wav,surprise
MSP-PODCAST_1542_0003_0014.wav,neutral
MSP-PODCAST_1542_0003_0015.wav,surprise
MSP-PODCAST_1542_0003_0016.wav,surprise
MSP-PODCAST_1542_0003_0018.wav,neutral
MSP-PODCAST_1542_0003_0019.wav,surprise
MSP-PODCAST_1542_0003_0022.wav,neutral
MSP-PODCAST_1542_0003_0025.wav,neutral
MSP-PODCAST_1542_0003_0027.wav,surprise
MSP-PODCAST_1542_0003_0029.wav,neutral
MSP-PODCAST_1542_0003_0030.wav,neutral
MSP-PODCAST_1542_0003_0031.wav,neutral
MSP-PODCAST_1542_0003_0033.wav,neutral
MSP-PODCAST_1542_0003_0034.wav,neutral
MSP-PODCAST_1542_0003_0037.wav,neutral
MSP-PODCAST_1542_0003_0038.wav,surprise
MSP-PODCAST_1542_0003_0039.wav,surprise
MSP-PODCAST_1542_0003_0040.wav,neutral
MSP-PODCAST_1542_0003_0043.wav,neutral
MSP-PODCAST_1542_0003_0045.wav,neutral
MSP-PODCAST_1542_0003_0046.wav,neutral
MSP-PODCAST_1542_0003_0050.wav,surprise
MSP-PODCAST_1542_0003_0052.wav,sadness
MSP-PODCAST_1542_0003_0053.wav,surprise
MSP-PODCAST_1542_0003_0056.wav,neutral
MSP-PODCAST_1542_0003_0057.wav,neutral
MSP-PODCAST_1542_0003_0058.wav,sadness
MSP-PODCAST_1542_0003_0059.wav,surprise
MSP-PODCAST_1542_0003_0061.wav,sadness
MSP-PODCAST_1542_0003_0062.wav,neutral
MSP-PODCAST_1542_0003_0063.wav,neutral
MSP-PODCAST_1542_0003_0064.wav,neutral
MSP-PODCAST_1542_0003_0065.wav,neutral
MSP-PODCAST_1542_0003_0066.wav,neutral
MSP-PODCAST_1542_0003_0067.wav,sadness
MSP-PODCAST_1542_0003_0068.wav,neutral
MSP-PODCAST_1542_0003_0070.wav,neutral
MSP-PODCAST_1542_0003_0071.wav,neutral
MSP-PODCAST_1542_0003_0072.wav,joy
MSP-PODCAST_1542_0003_0073.wav,neutral
MSP-PODCAST_1542_0003_0074.wav,neutral
MSP-PODCAST_1542_0003_0075.wav,neutral
MSP-PODCAST_1542_0003_0076.wav,joy
MSP-PODCAST_1542_0003_0077.wav,neutral
MSP-PODCAST_1542_0003_0078.wav,surprise
MSP-PODCAST_1542_0003_0080.wav,neutral
MSP-PODCAST_1542_0003_0081.wav,neutral
MSP-PODCAST_1542_0003_0082.wav,fear
MSP-PODCAST_1542_0003_0083.wav,sadness
MSP-PODCAST_1542_0003_0085.wav,neutral
MSP-PODCAST_1542_0003_0086.wav,neutral
MSP-PODCAST_1542_0003_0087.wav,neutral
MSP-PODCAST_1542_0003_0090.wav,neutral
MSP-PODCAST_1542_0003_0091.wav,neutral
MSP-PODCAST_1542_0003_0092.wav,neutral
MSP-PODCAST_1542_0005.wav     ,neutral
MSP-PODCAST_1542_0007.wav     ,neutral
MSP-PODCAST_1542_0013_0003.wav,neutral
MSP-PODCAST_1542_0013_0005.wav,surprise
MSP-PODCAST_1542_0013_0007.wav,surprise
MSP-PODCAST_1542_0013_0008.wav,sadness
MSP-PODCAST_1542_0013_0009.wav,surprise
MSP-PODCAST_1542_0013_0011.wav,disgust
MSP-PODCAST_1542_0013_0012.wav,joy
MSP-PODCAST_1542_0013_0013.wav,neutral
MSP-PODCAST_1542_0013_0014.wav,neutral
MSP-PODCAST_1542_0013_0015.wav,joy
MSP-PODCAST_1542_0013_0017.wav,joy
MSP-PODCAST_1542_0013_0019.wav,neutral
MSP-PODCAST_1542_0013_0020.wav,surprise
MSP-PODCAST_1542_0013_0021.wav,sadness
MSP-PODCAST_1542_0013_0022.wav,surprise
MSP-PODCAST_1542_0013_0023.wav,neutral
MSP-PODCAST_1542_0013_0025.wav,neutral
MSP-PODCAST_1542_0013_0026.wav,neutral
MSP-PODCAST_1542_0013_0028.wav,joy
MSP-PODCAST_1542_0013_0029.wav,neutral
MSP-PODCAST_1542_0013_0030.wav,neutral
MSP-PODCAST_1542_0013_0031.wav,neutral
MSP-PODCAST_1542_0013_0032.wav,neutral
MSP-PODCAST_1542_0013_0033.wav,neutral
MSP-PODCAST_1542_0013_0034.wav,neutral
MSP-PODCAST_1542_0013_0035.wav,neutral
MSP-PODCAST_1542_0013_0036.wav,joy
MSP-PODCAST_1542_0013_0037.wav,joy
MSP-PODCAST_1542_0013_0039.wav,neutral
MSP-PODCAST_1542_0013_0041.wav,neutral
MSP-PODCAST_1542_0013_0043.wav,neutral
MSP-PODCAST_1542_0013_0044.wav,sadness
MSP-PODCAST_1542_0013_0046.wav,joy
MSP-PODCAST_1542_0013_0047.wav,neutral
MSP-PODCAST_1542_0013_0048.wav,disgust
MSP-PODCAST_1542_0013_0049.wav,surprise
MSP-PODCAST_1542_0013_0050.wav,neutral
MSP-PODCAST_1542_0013_0051.wav,surprise
MSP-PODCAST_1542_0013_0052.wav,joy
MSP-PODCAST_1542_0013_0053.wav,joy
MSP-PODCAST_1542_0013_0054.wav,sadness
MSP-PODCAST_1542_0013_0055.wav,neutral
MSP-PODCAST_1542_0013_0056.wav,neutral
MSP-PODCAST_1542_0013_0057.wav,neutral
MSP-PODCAST_1542_0013_0058.wav,surprise
MSP-PODCAST_1542_0013_0059.wav,sadness
MSP-PODCAST_1542_0013_0061.wav,neutral
MSP-PODCAST_1542_0013_0063.wav,surprise
MSP-PODCAST_1542_0013_0064.wav,surprise
MSP-PODCAST_1542_0013_0068.wav,joy
MSP-PODCAST_1542_0013_0069.wav,surprise
MSP-PODCAST_1542_0013_0070.wav,joy
MSP-PODCAST_1542_0015.wav     ,neutral
MSP-PODCAST_1542_0022_0001.wav,anger
MSP-PODCAST_1542_0022_0003.wav,surprise
MSP-PODCAST_1542_0033.wav     ,neutral
MSP-PODCAST_1542_0034_0003.wav,neutral
MSP-PODCAST_1542_0034_0005.wav,neutral
MSP-PODCAST_1542_0034_0007.wav,neutral
MSP-PODCAST_1542_0034_0009.wav,sadness
MSP-PODCAST_1542_0034_0011.wav,neutral
MSP-PODCAST_1542_0034_0012.wav,neutral
MSP-PODCAST_1542_0034_0014.wav,neutral
MSP-PODCAST_1542_0034_0019.wav,surprise
MSP-PODCAST_1542_0034_0020.wav,neutral
MSP-PODCAST_1542_0034_0021.wav,surprise
MSP-PODCAST_1542_0034_0022.wav,neutral
MSP-PODCAST_1542_0034_0024.wav,neutral
MSP-PODCAST_1542_0034_0030.wav,joy
MSP-PODCAST_1542_0034_0035.wav,neutral
MSP-PODCAST_1542_0034_0036.wav,surprise
MSP-PODCAST_1542_0034_0039.wav,neutral
MSP-PODCAST_1542_0034_0041.wav,neutral
MSP-PODCAST_1542_0034_0042.wav,surprise
MSP-PODCAST_1542_0034_0044.wav,neutral
MSP-PODCAST_1542_0034_0046.wav,neutral
MSP-PODCAST_1542_0034_0047.wav,surprise
MSP-PODCAST_1542_0037.wav     ,surprise
MSP-PODCAST_1542_0039.wav     ,neutral
MSP-PODCAST_1542_0044.wav     ,sadness
MSP-PODCAST_1542_0045.wav     ,sadness
MSP-PODCAST_1542_0046.wav     ,disgust
MSP-PODCAST_1542_0048_0001.wav,neutral
MSP-PODCAST_1542_0048_0002.wav,neutral
MSP-PODCAST_1542_0048_0007.wav,surprise
MSP-PODCAST_1542_0048_0009.wav,neutral
MSP-PODCAST_1542_0048_0010.wav,neutral
MSP-PODCAST_1542_0048_0011.wav,sadness
MSP-PODCAST_1542_0048_0012.wav,neutral
MSP-PODCAST_1542_0048_0014.wav,neutral
MSP-PODCAST_1542_0048_0015.wav,neutral
MSP-PODCAST_1542_0048_0016.wav,neutral
MSP-PODCAST_1542_0048_0017.wav,neutral
MSP-PODCAST_1542_0048_0018.wav,surprise
MSP-PODCAST_1542_0048_0026.wav,neutral
MSP-PODCAST_1542_0048_0027.wav,surprise
MSP-PODCAST_1542_0048_0029.wav,neutral
MSP-PODCAST_1542_0048_0030.wav,sadness
MSP-PODCAST_1542_0048_0031.wav,neutral
MSP-PODCAST_1542_0048_0033.wav,neutral
MSP-PODCAST_1542_0048_0034.wav,surprise
MSP-PODCAST_1542_0048_0035.wav,neutral
MSP-PODCAST_1542_0048_0036.wav,neutral
MSP-PODCAST_1542_0048_0037.wav,neutral
MSP-PODCAST_1542_0048_0038.wav,surprise
MSP-PODCAST_1542_0048_0039.wav,neutral
MSP-PODCAST_1542_0048_0040.wav,neutral
MSP-PODCAST_1542_0048_0041.wav,sadness
MSP-PODCAST_1542_0048_0042.wav,neutral
MSP-PODCAST_1542_0048_0043.wav,sadness
MSP-PODCAST_1542_0048_0044.wav,neutral
MSP-PODCAST_1542_0048_0046.wav,neutral
MSP-PODCAST_1542_0048_0047.wav,sadness
MSP-PODCAST_1542_0048_0049.wav,neutral
MSP-PODCAST_1542_0048_0050.wav,surprise
MSP-PODCAST_1542_0048_0052.wav,neutral
MSP-PODCAST_1542_0048_0053.wav,surprise
MSP-PODCAST_1542_0048_0054.wav,surprise
MSP-PODCAST_1542_0048_0055.wav,neutral
MSP-PODCAST_1542_0048_0056.wav,neutral
MSP-PODCAST_1542_0048_0058.wav,neutral
MSP-PODCAST_1542_0048_0059.wav,surprise
MSP-PODCAST_1542_0048_0060.wav,neutral
MSP-PODCAST_1542_0048_0061.wav,neutral
MSP-PODCAST_1542_0048_0063.wav,neutral
MSP-PODCAST_1542_0048_0064.wav,neutral
MSP-PODCAST_1542_0048_0065.wav,sadness
MSP-PODCAST_1542_0048_0066.wav,sadness
MSP-PODCAST_1542_0048_0067.wav,neutral
MSP-PODCAST_1542_0048_0068.wav,neutral
MSP-PODCAST_1542_0048_0069.wav,joy
MSP-PODCAST_1542_0048_0072.wav,surprise
MSP-PODCAST_1542_0048_0073.wav,sadness
MSP-PODCAST_1542_0048_0074.wav,sadness
MSP-PODCAST_1542_0048_0075.wav,neutral
MSP-PODCAST_1542_0048_0076.wav,neutral
MSP-PODCAST_1542_0048_0077.wav,neutral
MSP-PODCAST_1542_0048_0078.wav,surprise
MSP-PODCAST_1542_0048_0081.wav,disgust
MSP-PODCAST_1542_0048_0083.wav,neutral
MSP-PODCAST_1542_0048_0085.wav,neutral
MSP-PODCAST_1542_0048_0086.wav,sadness
MSP-PODCAST_1542_0048_0088.wav,surprise
MSP-PODCAST_1542_0048_0089.wav,neutral
MSP-PODCAST_1542_0048_0090.wav,sadness
MSP-PODCAST_1542_0048_0093.wav,sadness
MSP-PODCAST_1542_0048_0094.wav,surprise
MSP-PODCAST_1542_0048_0095.wav,neutral
MSP-PODCAST_1542_0048_0096.wav,surprise
MSP-PODCAST_1542_0048_0097.wav,neutral
MSP-PODCAST_1542_0048_0098.wav,neutral
MSP-PODCAST_1542_0048_0099.wav,neutral
MSP-PODCAST_1542_0048_0101.wav,neutral
MSP-PODCAST_1542_0048_0102.wav,joy
MSP-PODCAST_1542_0048_0104.wav,sadness
MSP-PODCAST_1542_0048_0105.wav,neutral
MSP-PODCAST_1542_0048_0106.wav,neutral
MSP-PODCAST_1542_0048_0111.wav,neutral
MSP-PODCAST_1542_0048_0112.wav,fear
MSP-PODCAST_1542_0048_0113.wav,neutral
MSP-PODCAST_1542_0048_0114.wav,surprise
MSP-PODCAST_1542_0048_0115.wav,neutral
MSP-PODCAST_1542_0048_0116.wav,sadness
MSP-PODCAST_1542_0048_0117.wav,neutral
MSP-PODCAST_1542_0048_0118.wav,neutral
MSP-PODCAST_1542_0048_0120.wav,surprise
MSP-PODCAST_1542_0048_0122.wav,joy
MSP-PODCAST_1542_0050.wav     ,surprise
MSP-PODCAST_1542_0052.wav     ,neutral
MSP-PODCAST_1542_0059_0001.wav,sadness
MSP-PODCAST_1542_0059_0002.wav,surprise
MSP-PODCAST_1542_0059_0003.wav,neutral
MSP-PODCAST_1542_0059_0004.wav,sadness
MSP-PODCAST_1542_0059_0005.wav,neutral
MSP-PODCAST_1542_0059_0006.wav,neutral
MSP-PODCAST_1542_0059_0008.wav,neutral
MSP-PODCAST_1542_0059_0009.wav,neutral
MSP-PODCAST_1542_0059_0010.wav,neutral
MSP-PODCAST_1542_0059_0012.wav,neutral
MSP-PODCAST_1542_0059_0014.wav,surprise
MSP-PODCAST_1542_0059_0015.wav,neutral
MSP-PODCAST_1542_0059_0016.wav,neutral
MSP-PODCAST_1542_0059_0017.wav,neutral
MSP-PODCAST_1542_0059_0018.wav,surprise
MSP-PODCAST_1542_0059_0019.wav,neutral
MSP-PODCAST_1542_0059_0020.wav,neutral
MSP-PODCAST_1542_0059_0021.wav,joy
MSP-PODCAST_1542_0059_0022.wav,neutral
MSP-PODCAST_1542_0059_0024.wav,neutral
MSP-PODCAST_1542_0059_0026.wav,neutral
MSP-PODCAST_1542_0059_0029.wav,neutral
MSP-PODCAST_1542_0059_0030.wav,neutral
MSP-PODCAST_1542_0059_0031.wav,joy
MSP-PODCAST_1542_0059_0033.wav,surprise
MSP-PODCAST_1542_0059_0034.wav,neutral
MSP-PODCAST_1542_0059_0035.wav,neutral
MSP-PODCAST_1542_0059_0036.wav,neutral
MSP-PODCAST_1542_0059_0037.wav,neutral
MSP-PODCAST_1542_0059_0038.wav,neutral
MSP-PODCAST_1542_0059_0039.wav,neutral
MSP-PODCAST_1542_0059_0041.wav,neutral
MSP-PODCAST_1542_0059_0045.wav,neutral
MSP-PODCAST_1542_0059_0048.wav,neutral
MSP-PODCAST_1542_0059_0049.wav,sadness
MSP-PODCAST_1542_0059_0050.wav,surprise
MSP-PODCAST_1542_0059_0051.wav,neutral
MSP-PODCAST_1542_0059_0053.wav,neutral
MSP-PODCAST_1543_0006.wav     ,joy
MSP-PODCAST_1543_0013_0001.wav,surprise
MSP-PODCAST_1543_0013_0002.wav,disgust
MSP-PODCAST_1543_0013_0003.wav,neutral
MSP-PODCAST_1543_0013_0004.wav,neutral
MSP-PODCAST_1543_0013_0008.wav,surprise
MSP-PODCAST_1543_0013_0010.wav,neutral
MSP-PODCAST_1543_0013_0011.wav,neutral
MSP-PODCAST_1543_0013_0013.wav,fear
MSP-PODCAST_1543_0013_0014.wav,neutral
MSP-PODCAST_1543_0013_0015.wav,disgust
MSP-PODCAST_1543_0013_0016.wav,neutral
MSP-PODCAST_1543_0013_0018.wav,neutral
MSP-PODCAST_1543_0013_0019.wav,surprise
MSP-PODCAST_1543_0020_0005.wav,neutral
MSP-PODCAST_1543_0020_0006.wav,neutral
MSP-PODCAST_1543_0020_0008.wav,fear
MSP-PODCAST_1543_0020_0009.wav,neutral
MSP-PODCAST_1543_0020_0010.wav,neutral
MSP-PODCAST_1543_0020_0011.wav,neutral
MSP-PODCAST_1543_0020_0012.wav,joy
MSP-PODCAST_1543_0020_0013.wav,neutral
MSP-PODCAST_1543_0020_0015.wav,sadness
MSP-PODCAST_1543_0020_0016.wav,neutral
MSP-PODCAST_1543_0022.wav     ,neutral
MSP-PODCAST_1543_0023.wav     ,sadness
MSP-PODCAST_1543_0024.wav     ,neutral
MSP-PODCAST_1543_0027.wav     ,neutral
MSP-PODCAST_1543_0030.wav     ,sadness
MSP-PODCAST_1543_0031.wav     ,sadness
MSP-PODCAST_1543_0034.wav     ,neutral
MSP-PODCAST_1543_0038_0003.wav,disgust
MSP-PODCAST_1543_0038_0004.wav,disgust
MSP-PODCAST_1543_0038_0006.wav,sadness
MSP-PODCAST_1543_0038_0007.wav,surprise
MSP-PODCAST_1543_0038_0009.wav,joy
MSP-PODCAST_1543_0047_0002.wav,neutral
MSP-PODCAST_1543_0049_0001.wav,neutral
MSP-PODCAST_1543_0049_0002.wav,neutral
MSP-PODCAST_1543_0050.wav     ,surprise
MSP-PODCAST_1543_0052.wav     ,neutral
MSP-PODCAST_1543_0053.wav     ,surprise
MSP-PODCAST_1543_0054.wav     ,joy
MSP-PODCAST_1543_0059.wav     ,neutral
MSP-PODCAST_1543_0065.wav     ,neutral
MSP-PODCAST_1543_0067_0003.wav,neutral
MSP-PODCAST_1543_0068.wav     ,neutral
MSP-PODCAST_1543_0069_0002.wav,surprise
MSP-PODCAST_1543_0069_0003.wav,neutral
MSP-PODCAST_1543_0071_0001.wav,neutral
MSP-PODCAST_1543_0071_0003.wav,joy
MSP-PODCAST_1543_0079_0002.wav,joy
MSP-PODCAST_1543_0084.wav     ,neutral
MSP-PODCAST_1543_0085_0001.wav,joy
MSP-PODCAST_1543_0085_0002.wav,surprise
MSP-PODCAST_1543_0085_0004.wav,neutral
MSP-PODCAST_1543_0091.wav     ,neutral
MSP-PODCAST_1543_0093.wav     ,sadness
MSP-PODCAST_1543_0096.wav     ,neutral
MSP-PODCAST_1543_0101.wav     ,joy
MSP-PODCAST_1543_0105.wav     ,joy
MSP-PODCAST_1543_0109.wav     ,sadness
MSP-PODCAST_1543_0112.wav     ,neutral
MSP-PODCAST_1543_0120.wav     ,neutral
MSP-PODCAST_1543_0121.wav     ,disgust
MSP-PODCAST_1543_0122.wav     ,neutral
MSP-PODCAST_1543_0129.wav     ,surprise
MSP-PODCAST_1543_0131.wav     ,neutral
MSP-PODCAST_1544_0002.wav     ,surprise
MSP-PODCAST_1545_0001_0003.wav,neutral
MSP-PODCAST_1545_0001_0009.wav,joy
MSP-PODCAST_1545_0001_0010.wav,neutral
MSP-PODCAST_1545_0001_0011.wav,sadness
MSP-PODCAST_1545_0001_0012.wav,neutral
MSP-PODCAST_1545_0001_0013.wav,neutral
MSP-PODCAST_1545_0001_0016.wav,neutral
MSP-PODCAST_1545_0001_0017.wav,neutral
MSP-PODCAST_1545_0001_0018.wav,neutral
MSP-PODCAST_1545_0001_0020.wav,surprise
MSP-PODCAST_1545_0001_0021.wav,neutral
MSP-PODCAST_1545_0001_0022.wav,neutral
MSP-PODCAST_1545_0001_0024.wav,surprise
MSP-PODCAST_1545_0001_0025.wav,neutral
MSP-PODCAST_1545_0001_0027.wav,neutral
MSP-PODCAST_1545_0001_0030.wav,neutral
MSP-PODCAST_1545_0001_0031.wav,surprise
MSP-PODCAST_1545_0001_0032.wav,neutral
MSP-PODCAST_1545_0001_0033.wav,neutral
MSP-PODCAST_1545_0001_0034.wav,neutral
MSP-PODCAST_1545_0001_0035.wav,neutral
MSP-PODCAST_1545_0001_0036.wav,surprise
MSP-PODCAST_1545_0001_0038.wav,joy
MSP-PODCAST_1545_0001_0040.wav,neutral
MSP-PODCAST_1545_0001_0042.wav,surprise
MSP-PODCAST_1545_0001_0043.wav,surprise
MSP-PODCAST_1545_0001_0045.wav,sadness
MSP-PODCAST_1545_0001_0047.wav,surprise
MSP-PODCAST_1545_0001_0049.wav,neutral
MSP-PODCAST_1545_0001_0058.wav,surprise
MSP-PODCAST_1545_0001_0059.wav,neutral
MSP-PODCAST_1545_0001_0060.wav,surprise
MSP-PODCAST_1545_0001_0061.wav,neutral
MSP-PODCAST_1545_0001_0066.wav,disgust
MSP-PODCAST_1545_0001_0067.wav,surprise
MSP-PODCAST_1545_0001_0068.wav,neutral
MSP-PODCAST_1545_0001_0071.wav,neutral
MSP-PODCAST_1545_0001_0072.wav,neutral
MSP-PODCAST_1545_0001_0073.wav,surprise
MSP-PODCAST_1545_0001_0076.wav,anger
MSP-PODCAST_1545_0001_0077.wav,neutral
MSP-PODCAST_1545_0001_0078.wav,neutral
MSP-PODCAST_1545_0001_0079.wav,surprise
MSP-PODCAST_1545_0001_0080.wav,neutral
MSP-PODCAST_1545_0001_0081.wav,surprise
MSP-PODCAST_1545_0001_0082.wav,neutral
MSP-PODCAST_1545_0001_0083.wav,neutral
MSP-PODCAST_1545_0001_0085.wav,neutral
MSP-PODCAST_1545_0001_0086.wav,neutral
MSP-PODCAST_1545_0001_0087.wav,joy
MSP-PODCAST_1545_0001_0089.wav,neutral
MSP-PODCAST_1545_0001_0090.wav,neutral
MSP-PODCAST_1545_0001_0092.wav,neutral
MSP-PODCAST_1545_0001_0095.wav,surprise
MSP-PODCAST_1545_0001_0096.wav,neutral
MSP-PODCAST_1545_0001_0097.wav,surprise
MSP-PODCAST_1545_0001_0099.wav,neutral
MSP-PODCAST_1545_0001_0100.wav,neutral
MSP-PODCAST_1545_0001_0101.wav,neutral
MSP-PODCAST_1545_0001_0102.wav,neutral
MSP-PODCAST_1545_0001_0103.wav,surprise
MSP-PODCAST_1545_0001_0104.wav,neutral
MSP-PODCAST_1545_0001_0105.wav,surprise
MSP-PODCAST_1545_0001_0106.wav,surprise
MSP-PODCAST_1545_0001_0107.wav,surprise
MSP-PODCAST_1545_0001_0108.wav,neutral
MSP-PODCAST_1545_0001_0110.wav,neutral
MSP-PODCAST_1545_0001_0116.wav,anger
MSP-PODCAST_1545_0001_0117.wav,fear
MSP-PODCAST_1545_0001_0120.wav,neutral
MSP-PODCAST_1545_0001_0122.wav,sadness
MSP-PODCAST_1545_0001_0125.wav,sadness
MSP-PODCAST_1545_0001_0126.wav,neutral
MSP-PODCAST_1545_0001_0127.wav,surprise
MSP-PODCAST_1545_0001_0129.wav,disgust
MSP-PODCAST_1545_0001_0132.wav,surprise
MSP-PODCAST_1545_0001_0133.wav,sadness
MSP-PODCAST_1545_0001_0134.wav,surprise
MSP-PODCAST_1545_0001_0139.wav,neutral
MSP-PODCAST_1545_0001_0140.wav,neutral
MSP-PODCAST_1545_0001_0141.wav,neutral
MSP-PODCAST_1545_0001_0142.wav,sadness
MSP-PODCAST_1545_0001_0144.wav,neutral
MSP-PODCAST_1545_0001_0145.wav,sadness
MSP-PODCAST_1545_0001_0146.wav,neutral
MSP-PODCAST_1545_0001_0148.wav,neutral
MSP-PODCAST_1545_0001_0149.wav,neutral
MSP-PODCAST_1545_0001_0150.wav,neutral
MSP-PODCAST_1545_0001_0152.wav,neutral
MSP-PODCAST_1545_0001_0154.wav,neutral
MSP-PODCAST_1545_0001_0155.wav,neutral
MSP-PODCAST_1545_0001_0156.wav,neutral
MSP-PODCAST_1545_0001_0157.wav,neutral
MSP-PODCAST_1545_0001_0158.wav,neutral
MSP-PODCAST_1545_0001_0160.wav,surprise
MSP-PODCAST_1545_0001_0161.wav,neutral
MSP-PODCAST_1545_0001_0162.wav,neutral
MSP-PODCAST_1545_0001_0163.wav,neutral
MSP-PODCAST_1545_0001_0165.wav,neutral
MSP-PODCAST_1545_0001_0167.wav,neutral
MSP-PODCAST_1545_0001_0168.wav,neutral
MSP-PODCAST_1545_0001_0169.wav,neutral
MSP-PODCAST_1545_0001_0170.wav,neutral
MSP-PODCAST_1545_0001_0172.wav,joy
MSP-PODCAST_1545_0001_0174.wav,neutral
MSP-PODCAST_1545_0001_0175.wav,surprise
MSP-PODCAST_1545_0001_0176.wav,surprise
MSP-PODCAST_1545_0001_0177.wav,joy
MSP-PODCAST_1545_0001_0179.wav,surprise
MSP-PODCAST_1545_0001_0180.wav,surprise
MSP-PODCAST_1545_0001_0181.wav,neutral
MSP-PODCAST_1545_0001_0182.wav,neutral
MSP-PODCAST_1545_0001_0184.wav,fear
MSP-PODCAST_1545_0001_0186.wav,neutral
MSP-PODCAST_1545_0001_0189.wav,sadness
MSP-PODCAST_1545_0001_0192.wav,neutral
MSP-PODCAST_1545_0001_0194.wav,neutral
MSP-PODCAST_1545_0001_0195.wav,neutral
MSP-PODCAST_1545_0001_0196.wav,neutral
MSP-PODCAST_1545_0001_0199.wav,surprise
MSP-PODCAST_1545_0001_0200.wav,surprise
MSP-PODCAST_1545_0001_0202.wav,neutral
MSP-PODCAST_1545_0001_0203.wav,neutral
MSP-PODCAST_1545_0001_0204.wav,neutral
MSP-PODCAST_1545_0001_0206.wav,disgust
MSP-PODCAST_1545_0001_0207.wav,neutral
MSP-PODCAST_1545_0001_0210.wav,surprise
MSP-PODCAST_1545_0001_0211.wav,neutral
MSP-PODCAST_1545_0001_0212.wav,neutral
